tweet_url,tweet_id,user_handle,profile_url,content,hashtags,post_time,scrape_time,likes,comments,reposts,views
https://x.com/Samj810456/status/1959888225197035685,1959888225197035685,Samj810456,https://x.com/Samj810456,"نبی کریم صلی اللہ علیہ والہ وسلم تمام انبیاء کے سردار 
#PPPSindhMeetup
#MondayMotivation 
#Monday 
#SearchTheTruth",#PPPSindhMeetup;#MondayMotivation;#Monday;#SearchTheTruth,2025-08-25T07:59:00.000Z,2025-08-25T11:28:36+0000,0.0,0.0,0.0,
https://x.com/HafeezMallah16/status/1959885696795091057,1959885696795091057,HafeezMallah16,https://x.com/HafeezMallah16,"Karachi saw fewer casualties than other regions, says 
@sharjeelinam
 — most deaths were due to electrocution. Blames some media houses for running a planned anti-government campaign.
#PPPSindhMeetup
 http://share.google/n1BhAbZQHNL74C…",#PPPSindhMeetup,2025-08-25T07:48:57.000Z,2025-08-25T11:28:36+0000,2.0,0.0,1.0,
https://x.com/Samj810456/status/1959881445373055281,1959881445373055281,Samj810456,https://x.com/Samj810456,"عیسئ علیہ السلام امتی نبی اور صحابی رسول 
#PPPSindhMeetup
#MondayMotivation 
#Monday 
#SearchTheTruth",#PPPSindhMeetup;#MondayMotivation;#Monday;#SearchTheTruth,2025-08-25T07:32:04.000Z,2025-08-25T11:28:36+0000,0.0,0.0,0.0,
https://x.com/SOHAILAHMEDJA14/status/1959881049523052855,1959881049523052855,SOHAILAHMEDJA14,https://x.com/SOHAILAHMEDJA14,"#PPPSindhMeetup ,
@BBhuttoZardari
 @AseefaBZ
 @BakhtawarBZ
 @sharjeelinam
 @Bhuttoiest
 @SumetaSyed
 @sharmilafaruqi
 @Sadiajavedppp
 @SaifAQureshi
 @S_T_A18
 @FayzanAbro
 @Social_Worker05
 @mediapppdigital
 @rawalsharjeel
 @taimoormaheraly
 @Anayta_Pahore
 @areekabalouch
 @Ali_Progressive",#PPPSindhMeetup,2025-08-25T07:30:29.000Z,2025-08-25T11:28:36+0000,2.0,0.0,2.0,
https://x.com/MashooqAli57746/status/1959870592288710674,1959870592288710674,MashooqAli57746,https://x.com/MashooqAli57746,"سینئر صوبائی وزیر وزیر  شرجیل انعام میمن کی زیر صدارت  راول ھائوس راہوکی پر صوبائی انفارمیشن سیکریٹریز اور ڈیجیٹل میڈیا نمائندوں کا اہم اجلاس. 
@sharjeelinam
@SumetaSyed
@rawalsharjeel
#PPPSindhMeetup",#PPPSindhMeetup,2025-08-25T06:48:56.000Z,2025-08-25T11:28:37+0000,4.0,0.0,2.0,
https://x.com/JQJunaidQureshi/status/1959870384033108371,1959870384033108371,JQJunaidQureshi,https://x.com/JQJunaidQureshi,"پاکستان پیپلز پارٹی سندھ کے سیکریٹری اطلاعات شرجیل انعام میمن کی زیر صدارت  سندھ کے انفارمیشن سیکریٹریز کا اہم اجلاس 
 عوامی رابطے بہتر بنانے اور چیئرمین بلاول بھٹو زرداری کی عوامی خدمات کو مؤثر انداز میں پیش کرنے پر غور
@BBhuttoZardari
@sharjeelinam
⁦#PPPSindhMeetup",,2025-08-25T06:48:06.000Z,2025-08-25T11:28:37+0000,6.0,0.0,5.0,
https://x.com/ImtaizBabar/status/1959869950744543702,1959869950744543702,ImtaizBabar,https://x.com/ImtaizBabar,"When #Pakistan is overshadowed by #problems 
 Young leader Bilawal Bhutto Zardari emerges as a #light of hope 
 It is this leadership that gives courage, courage and new direction to the nation.
 #BhuttoZardari 
@AseefaBZ
 #PPPSindhMeetup
 
@FaryalTalpurPk",#Pakistan;#problems;#light;#BhuttoZardari;#PPPSindhMeetup,2025-08-25T06:46:23.000Z,2025-08-25T11:28:37+0000,1.0,0.0,1.0,
https://x.com/WKhan1683959/status/1959868929905410385,1959868929905410385,WKhan1683959,https://x.com/WKhan1683959,"نبی محمدﷺکےبعد کسی پر وحی کا یقین
#PPPSindhMeetup
#MondayMotivation 
#Monday 
#SearchTheTruth",#PPPSindhMeetup;#MondayMotivation;#Monday;#SearchTheTruth,2025-08-25T06:42:20.000Z,2025-08-25T11:28:37+0000,0.0,0.0,0.0,
https://x.com/WKhan1683959/status/1959868630109208786,1959868630109208786,WKhan1683959,https://x.com/WKhan1683959,"مرزا کے نام نہاد صحابی کی اخلاقی حالت
#PPPSindhMeetup
#MondayMotivation 
#Monday 
#SearchTheTruth",#PPPSindhMeetup;#MondayMotivation;#Monday;#SearchTheTruth,2025-08-25T06:41:08.000Z,2025-08-25T11:28:38+0000,0.0,0.0,0.0,
https://x.com/Shafqat_Jamali9/status/1959867469759434946,1959867469759434946,Shafqat_Jamali9,https://x.com/Shafqat_Jamali9,"بلاول بھٹو زرداری ہمارے مستقبل کا روشن چراغ ہے، جس پر ہر جیالا فخر کرتا ہے۔ 
#PPPSindhMeetup 
@BBhuttoZardari
@AseefaBZ
 @BakhtawarBZ
 @Bhuttoiest
 @BdTamiz
 @BilalAhmedPPP
 @KashifShoroPPP",#PPPSindhMeetup,2025-08-25T06:36:32.000Z,2025-08-25T11:28:38+0000,0.0,0.0,0.0,
https://x.com/JnydB17493/status/1959865799625044187,1959865799625044187,JnydB17493,https://x.com/JnydB17493,"مرزا کے نام نہاد صحابی کی اخلاقی حالت

#PPPSindhMeetup
#MondayMotivation 
#Monday 
#SearchTheTruth",#PPPSindhMeetup;#MondayMotivation;#Monday;#SearchTheTruth,2025-08-25T06:29:53.000Z,2025-08-25T11:28:40+0000,0.0,0.0,0.0,
https://x.com/JnydB17493/status/1959865674471223638,1959865674471223638,JnydB17493,https://x.com/JnydB17493,"نبی کریم صلی الله عليه وسلم تمام انبیاء کے سردار

#PPPSindhMeetup
#MondayMotivation 
#Monday 
#SearchTheTruth",#PPPSindhMeetup;#MondayMotivation;#Monday;#SearchTheTruth,2025-08-25T06:29:23.000Z,2025-08-25T11:28:40+0000,0.0,0.0,0.0,
